participant,problemSize,problem,step,point
62,40,9,34,14
62,40,9,35,13
62,40,9,36,23
62,40,9,37,19
62,40,9,38,32
62,40,9,39,2
62,40,9,40,27
63,40,1,1,34
63,40,1,2,4
63,40,1,3,3
63,40,1,4,38
63,40,1,5,36
63,40,1,6,5
63,40,1,7,30
63,40,1,8,31
63,40,1,9,14
63,40,1,10,21
63,40,1,11,1
63,40,1,12,9
63,40,1,13,33
63,40,1,14,22
63,40,1,15,23
63,40,1,16,19
63,40,1,17,28
63,40,1,18,7
63,40,1,19,15
63,40,1,20,18
63,40,1,21,24
63,40,1,22,37
63,40,1,23,27
63,40,1,24,17
63,40,1,25,16
63,40,1,26,10
63,40,1,27,8
63,40,1,28,32
63,40,1,29,6
63,40,1,30,12
63,40,1,31,35
63,40,1,32,29
63,40,1,33,20
63,40,1,34,25
63,40,1,35,11
63,40,1,36,13
63,40,1,37,26
63,40,1,38,2
63,40,1,39,39
63,40,1,40,40
63,40,2,1,15
63,40,2,2,33
63,40,2,3,10
63,40,2,4,29
63,40,2,5,22
63,40,2,6,38
63,40,2,7,18
63,40,2,8,7
63,40,2,9,11
63,40,2,10,32
63,40,2,11,21
63,40,2,12,9
63,40,2,13,23
63,40,2,14,20
63,40,2,15,35
63,40,2,16,12
63,40,2,17,6
63,40,2,18,17
63,40,2,19,31
63,40,2,20,27
63,40,2,21,19
63,40,2,22,13
63,40,2,23,1
63,40,2,24,4
63,40,2,25,40
63,40,2,26,24
63,40,2,27,28
63,40,2,28,8
63,40,2,29,30
63,40,2,30,37
63,40,2,31,16
63,40,2,32,2
63,40,2,33,14
63,40,2,34,3
63,40,2,35,39
63,40,2,36,5
63,40,2,37,26
63,40,2,38,36
63,40,2,39,34
63,40,2,40,25
63,40,3,1,30
63,40,3,2,18
63,40,3,3,3
63,40,3,4,16
63,40,3,5,15
63,40,3,6,1
63,40,3,7,37
63,40,3,8,17
63,40,3,9,40
63,40,3,10,36
63,40,3,11,4
63,40,3,12,12
63,40,3,13,22
63,40,3,14,39
63,40,3,15,13
63,40,3,16,28
63,40,3,17,34
63,40,3,18,11
63,40,3,19,21
63,40,3,20,29
63,40,3,21,35
63,40,3,22,19
63,40,3,23,5
63,40,3,24,8
63,40,3,25,7
63,40,3,26,33
63,40,3,27,32
63,40,3,28,20
63,40,3,29,10
63,40,3,30,38
63,40,3,31,26
63,40,3,32,14
63,40,3,33,23
63,40,3,34,25
63,40,3,35,9
63,40,3,36,31
63,40,3,37,24
63,40,3,38,27
63,40,3,39,6
63,40,3,40,2
63,40,4,1,27
63,40,4,2,19
63,40,4,3,32
63,40,4,4,20
63,40,4,5,7
63,40,4,6,6
63,40,4,7,16
63,40,4,8,33
63,40,4,9,36
63,40,4,10,8
63,40,4,11,22
63,40,4,12,15
63,40,4,13,23
63,40,4,14,34
63,40,4,15,29
63,40,4,16,18
63,40,4,17,35
63,40,4,18,3
63,40,4,19,30
63,40,4,20,39
63,40,4,21,10
63,40,4,22,26
63,40,4,23,40
63,40,4,24,1
63,40,4,25,12
63,40,4,26,37
63,40,4,27,25
63,40,4,28,11
63,40,4,29,2
63,40,4,30,5
63,40,4,31,28
63,40,4,32,17
63,40,4,33,21
63,40,4,34,13
63,40,4,35,14
63,40,4,36,4
63,40,4,37,31
63,40,4,38,24
63,40,4,39,38
63,40,4,40,9
63,40,5,1,18
63,40,5,2,6
63,40,5,3,19
63,40,5,4,23
63,40,5,5,35
63,40,5,6,22
63,40,5,7,11
63,40,5,8,34
63,40,5,9,17
63,40,5,10,12
63,40,5,11,37
63,40,5,12,29
63,40,5,13,14
63,40,5,14,10
63,40,5,15,1
63,40,5,16,32
63,40,5,17,26
63,40,5,18,8
63,40,5,19,3
63,40,5,20,21
63,40,5,21,7
63,40,5,22,31
63,40,5,23,16
63,40,5,24,28
63,40,5,25,4
63,40,5,26,13
63,40,5,27,33
63,40,5,28,20
63,40,5,29,9
63,40,5,30,27
63,40,5,31,5
63,40,5,32,36
63,40,5,33,2
63,40,5,34,24
63,40,5,35,25
63,40,5,36,38
63,40,5,37,15
63,40,5,38,40
63,40,5,39,30
63,40,5,40,39
63,40,6,1,19
63,40,6,2,33
63,40,6,3,13
63,40,6,4,12
63,40,6,5,2
63,40,6,6,26
63,40,6,7,11
63,40,6,8,24
63,40,6,9,32
63,40,6,10,7
63,40,6,11,30
63,40,6,12,39
63,40,6,13,25
63,40,6,14,22
63,40,6,15,20
63,40,6,16,17
63,40,6,17,4
63,40,6,18,34
63,40,6,19,16
63,40,6,20,15
63,40,6,21,10
63,40,6,22,38
63,40,6,23,35
63,40,6,24,23
63,40,6,25,3
63,40,6,26,40
63,40,6,27,28
63,40,6,28,6
63,40,6,29,31
63,40,6,30,29
63,40,6,31,37
63,40,6,32,9
63,40,6,33,18
63,40,6,34,14
63,40,6,35,5
63,40,6,36,36
63,40,6,37,27
63,40,6,38,1
63,40,6,39,8
63,40,6,40,21
63,40,7,1,23
63,40,7,2,37
63,40,7,3,29
63,40,7,4,10
63,40,7,5,39
63,40,7,6,11
63,40,7,7,40
63,40,7,8,34
63,40,7,9,13
63,40,7,10,30
63,40,7,11,24
63,40,7,12,26
63,40,7,13,27
63,40,7,14,25
63,40,7,15,3
63,40,7,16,17
63,40,7,17,35
63,40,7,18,32
63,40,7,19,1
63,40,7,20,18
63,40,7,21,4
63,40,7,22,2
63,40,7,23,7
63,40,7,24,15
63,40,7,25,31
63,40,7,26,8
63,40,7,27,19
63,40,7,28,9
63,40,7,29,36
63,40,7,30,12
63,40,7,31,14
63,40,7,32,28
63,40,7,33,38
63,40,7,34,6
63,40,7,35,22
63,40,7,36,20
63,40,7,37,16
63,40,7,38,21
63,40,7,39,33
63,40,7,40,5
63,40,8,1,36
63,40,8,2,32
63,40,8,3,27
63,40,8,4,14
63,40,8,5,26
63,40,8,6,40
63,40,8,7,28
63,40,8,8,10
63,40,8,9,35
63,40,8,10,18
63,40,8,11,9
63,40,8,12,7
63,40,8,13,38
63,40,8,14,4
63,40,8,15,24
63,40,8,16,19
63,40,8,17,6
63,40,8,18,39
63,40,8,19,5
63,40,8,20,37
63,40,8,21,34
63,40,8,22,20
63,40,8,23,33
63,40,8,24,16
63,40,8,25,2
63,40,8,26,22
63,40,8,27,3
63,40,8,28,8
63,40,8,29,17
63,40,8,30,25
63,40,8,31,31
63,40,8,32,12
63,40,8,33,13
63,40,8,34,23
63,40,8,35,15
63,40,8,36,29
63,40,8,37,30
63,40,8,38,1
63,40,8,39,11
63,40,8,40,21
63,40,9,1,27
63,40,9,2,15
63,40,9,3,26
63,40,9,4,10
63,40,9,5,30
63,40,9,6,35
63,40,9,7,33
63,40,9,8,7
63,40,9,9,11
63,40,9,10,20
63,40,9,11,29
63,40,9,12,6
63,40,9,13,25
63,40,9,14,1
63,40,9,15,17
63,40,9,16,24
63,40,9,17,40
63,40,9,18,37
63,40,9,19,21
63,40,9,20,12
63,40,9,21,39
63,40,9,22,14
63,40,9,23,13
63,40,9,24,23
63,40,9,25,2
63,40,9,26,19
63,40,9,27,32
63,40,9,28,38
63,40,9,29,3
63,40,9,30,31
63,40,9,31,9
63,40,9,32,22
63,40,9,33,8
63,40,9,34,4
63,40,9,35,28
63,40,9,36,36
63,40,9,37,18
63,40,9,38,5
63,40,9,39,34
63,40,9,40,16
64,40,1,1,23
64,40,1,2,19
64,40,1,3,28
64,40,1,4,7
64,40,1,5,15
64,40,1,6,18
64,40,1,7,24
64,40,1,8,37
64,40,1,9,22
64,40,1,10,33
64,40,1,11,1
64,40,1,12,9
64,40,1,13,21
64,40,1,14,14
64,40,1,15,36
64,40,1,16,38
64,40,1,17,3
64,40,1,18,5
64,40,1,19,30
64,40,1,20,4
64,40,1,21,31
64,40,1,22,34
64,40,1,23,40
64,40,1,24,2
64,40,1,25,39
64,40,1,26,26
64,40,1,27,13
64,40,1,28,11
64,40,1,29,25
64,40,1,30,20
64,40,1,31,32
64,40,1,32,6
64,40,1,33,35
64,40,1,34,29
64,40,1,35,12
64,40,1,36,16
64,40,1,37,8
64,40,1,38,10
64,40,1,39,27
64,40,1,40,17
64,40,2,1,4
64,40,2,2,1
64,40,2,3,13
64,40,2,4,23
64,40,2,5,20
64,40,2,6,6
64,40,2,7,12
64,40,2,8,35
64,40,2,9,17
64,40,2,10,31
64,40,2,11,27
64,40,2,12,19
64,40,2,13,30
64,40,2,14,37
64,40,2,15,16
64,40,2,16,2
64,40,2,17,14
64,40,2,18,3
64,40,2,19,5
64,40,2,20,34
64,40,2,21,26
64,40,2,22,36
64,40,2,23,25
64,40,2,24,39
64,40,2,25,15
64,40,2,26,33
64,40,2,27,28
64,40,2,28,10
64,40,2,29,29
64,40,2,30,8
64,40,2,31,24
64,40,2,32,40
64,40,2,33,32
64,40,2,34,11
64,40,2,35,22
64,40,2,36,38
64,40,2,37,21
64,40,2,38,7
64,40,2,39,18
64,40,2,40,9
64,40,3,1,28
64,40,3,2,13
64,40,3,3,12
64,40,3,4,4
64,40,3,5,22
64,40,3,6,36
64,40,3,7,39
64,40,3,8,40
64,40,3,9,37
64,40,3,10,17
64,40,3,11,1
64,40,3,12,23
64,40,3,13,15
64,40,3,14,16
64,40,3,15,25
64,40,3,16,9
64,40,3,17,3
64,40,3,18,2
64,40,3,19,18
64,40,3,20,30
64,40,3,21,6
64,40,3,22,27
64,40,3,23,24
64,40,3,24,31
64,40,3,25,14
64,40,3,26,26
64,40,3,27,38
64,40,3,28,20
64,40,3,29,32
64,40,3,30,10
64,40,3,31,33
64,40,3,32,8
64,40,3,33,7
64,40,3,34,5
64,40,3,35,19
64,40,3,36,29
64,40,3,37,35
64,40,3,38,11
64,40,3,39,21
64,40,3,40,34
64,40,4,1,38
64,40,4,2,9
64,40,4,3,15
64,40,4,4,23
64,40,4,5,34
64,40,4,6,29
64,40,4,7,18
64,40,4,8,8
64,40,4,9,22
64,40,4,10,27
64,40,4,11,36
64,40,4,12,19
64,40,4,13,33
64,40,4,14,16
64,40,4,15,32
64,40,4,16,20
64,40,4,17,7
64,40,4,18,6
64,40,4,19,30
64,40,4,20,39
64,40,4,21,10
64,40,4,22,26
64,40,4,23,3
64,40,4,24,35
64,40,4,25,40
64,40,4,26,37
64,40,4,27,25
64,40,4,28,11
64,40,4,29,1
64,40,4,30,12
64,40,4,31,2
64,40,4,32,14
64,40,4,33,4
64,40,4,34,31
64,40,4,35,13
64,40,4,36,5
64,40,4,37,28
64,40,4,38,17
64,40,4,39,21
64,40,4,40,24
64,40,5,1,18
64,40,5,2,6
64,40,5,3,19
64,40,5,4,35
64,40,5,5,23
64,40,5,6,22
64,40,5,7,11
64,40,5,8,34
64,40,5,9,17
64,40,5,10,29
64,40,5,11,12
64,40,5,12,37
64,40,5,13,1
64,40,5,14,14
64,40,5,15,32
64,40,5,16,26
64,40,5,17,8
64,40,5,18,3
64,40,5,19,21
64,40,5,20,7
64,40,5,21,31
64,40,5,22,16
64,40,5,23,33
64,40,5,24,20
64,40,5,25,13
64,40,5,26,4
64,40,5,27,28
64,40,5,28,9
64,40,5,29,27
64,40,5,30,10
64,40,5,31,5
64,40,5,32,36
64,40,5,33,2
64,40,5,34,24
64,40,5,35,25
64,40,5,36,38
64,40,5,37,15
64,40,5,38,40
64,40,5,39,30
64,40,5,40,39
64,40,6,1,25
64,40,6,2,30
64,40,6,3,39
64,40,6,4,11
64,40,6,5,26
64,40,6,6,2
64,40,6,7,12
64,40,6,8,13
64,40,6,9,24
64,40,6,10,7
64,40,6,11,32
64,40,6,12,23
64,40,6,13,33
64,40,6,14,19
64,40,6,15,37
64,40,6,16,21
64,40,6,17,9
64,40,6,18,8
64,40,6,19,18
64,40,6,20,1
64,40,6,21,27
64,40,6,22,36
64,40,6,23,5
64,40,6,24,14
64,40,6,25,29
64,40,6,26,3
64,40,6,27,40
64,40,6,28,6
64,40,6,29,31
64,40,6,30,28
64,40,6,31,10
64,40,6,32,15
64,40,6,33,16
64,40,6,34,34
64,40,6,35,38
64,40,6,36,35
64,40,6,37,22
64,40,6,38,20
64,40,6,39,17
64,40,6,40,4
64,40,7,1,15
64,40,7,2,7
64,40,7,3,2
64,40,7,4,4
64,40,7,5,18
64,40,7,6,1
64,40,7,7,32
64,40,7,8,35
64,40,7,9,17
64,40,7,10,23
64,40,7,11,5
64,40,7,12,33
64,40,7,13,37
64,40,7,14,3
64,40,7,15,29
64,40,7,16,27
64,40,7,17,25
64,40,7,18,26
64,40,7,19,24
64,40,7,20,30
64,40,7,21,13
64,40,7,22,34
64,40,7,23,11
64,40,7,24,40
64,40,7,25,6
64,40,7,26,22
64,40,7,27,39
64,40,7,28,10
64,40,7,29,20
64,40,7,30,16
64,40,7,31,21
64,40,7,32,38
64,40,7,33,28
64,40,7,34,14
64,40,7,35,12
64,40,7,36,36
64,40,7,37,9
64,40,7,38,19
64,40,7,39,8
64,40,7,40,31
64,40,8,1,35
64,40,8,2,10
64,40,8,3,28
64,40,8,4,26
64,40,8,5,40
64,40,8,6,27
64,40,8,7,14
64,40,8,8,32
64,40,8,9,11
64,40,8,10,1
64,40,8,11,29
64,40,8,12,15
64,40,8,13,30
64,40,8,14,23
64,40,8,15,13
64,40,8,16,21
64,40,8,17,36
64,40,8,18,12
64,40,8,19,16
64,40,8,20,31
64,40,8,21,25
64,40,8,22,2
64,40,8,23,17
64,40,8,24,8
64,40,8,25,3
64,40,8,26,22
64,40,8,27,39
64,40,8,28,6
64,40,8,29,19
64,40,8,30,24
64,40,8,31,5
64,40,8,32,33
64,40,8,33,34
64,40,8,34,20
64,40,8,35,37
64,40,8,36,38
64,40,8,37,4
64,40,8,38,7
64,40,8,39,9
64,40,8,40,18
64,40,9,1,14
64,40,9,2,29
64,40,9,3,15
64,40,9,4,26
64,40,9,5,10
64,40,9,6,35
64,40,9,7,30
64,40,9,8,33
64,40,9,9,7
64,40,9,10,11
64,40,9,11,20
64,40,9,12,6
64,40,9,13,25
64,40,9,14,1
64,40,9,15,17
64,40,9,16,24
64,40,9,17,40
64,40,9,18,37
64,40,9,19,21
64,40,9,20,3
64,40,9,21,12
64,40,9,22,38
64,40,9,23,39
64,40,9,24,31
64,40,9,25,9
64,40,9,26,22
64,40,9,27,8
64,40,9,28,4
64,40,9,29,32
64,40,9,30,28
64,40,9,31,36
64,40,9,32,19
64,40,9,33,18
64,40,9,34,5
64,40,9,35,34
64,40,9,36,16
64,40,9,37,27
64,40,9,38,23
64,40,9,39,2
64,40,9,40,13
65,40,1,1,38
65,40,1,2,3
65,40,1,3,36
65,40,1,4,5
65,40,1,5,30
65,40,1,6,4
65,40,1,7,31
65,40,1,8,14
65,40,1,9,1
65,40,1,10,21
65,40,1,11,9
65,40,1,12,34
65,40,1,13,40
65,40,1,14,39
65,40,1,15,2
65,40,1,16,26
65,40,1,17,13
65,40,1,18,11
65,40,1,19,25
65,40,1,20,20
65,40,1,21,32
65,40,1,22,6
65,40,1,23,35
65,40,1,24,29
65,40,1,25,12
65,40,1,26,8
65,40,1,27,27
65,40,1,28,10
65,40,1,29,16
65,40,1,30,17
65,40,1,31,28
65,40,1,32,19
65,40,1,33,23
65,40,1,34,7
65,40,1,35,15
65,40,1,36,18
65,40,1,37,24
65,40,1,38,37
65,40,1,39,22
65,40,1,40,33
65,40,2,1,15
65,40,2,2,33
65,40,2,3,10
65,40,2,4,29
65,40,2,5,22
65,40,2,6,38
65,40,2,7,18
65,40,2,8,7
65,40,2,9,11
65,40,2,10,32
65,40,2,11,21
65,40,2,12,9
65,40,2,13,20
65,40,2,14,35
65,40,2,15,17
65,40,2,16,12
65,40,2,17,6
65,40,2,18,23
65,40,2,19,13
65,40,2,20,19
65,40,2,21,27
65,40,2,22,31
65,40,2,23,30
65,40,2,24,1
65,40,2,25,4
65,40,2,26,8
65,40,2,27,40
65,40,2,28,24
65,40,2,29,28
65,40,2,30,3
65,40,2,31,16
65,40,2,32,37
65,40,2,33,2
65,40,2,34,14
65,40,2,35,26
65,40,2,36,5
65,40,2,37,36
65,40,2,38,34
65,40,2,39,39
65,40,2,40,25
65,40,3,1,2
65,40,3,2,6
65,40,3,3,27
65,40,3,4,24
65,40,3,5,31
65,40,3,6,9
65,40,3,7,25
65,40,3,8,23
65,40,3,9,39
65,40,3,10,13
65,40,3,11,28
65,40,3,12,34
65,40,3,13,11
65,40,3,14,14
65,40,3,15,26
65,40,3,16,35
65,40,3,17,21
65,40,3,18,29
65,40,3,19,19
65,40,3,20,10
65,40,3,21,5
65,40,3,22,8
65,40,3,23,33
65,40,3,24,7
65,40,3,25,32
65,40,3,26,20
65,40,3,27,38
65,40,3,28,30
65,40,3,29,18
65,40,3,30,3
65,40,3,31,16
65,40,3,32,15
65,40,3,33,1
65,40,3,34,37
65,40,3,35,17
65,40,3,36,40
65,40,3,37,36
65,40,3,38,22
65,40,3,39,12
65,40,3,40,4
65,40,4,1,26
65,40,4,2,10
65,40,4,3,30
65,40,4,4,39
65,40,4,5,6
65,40,4,6,7
65,40,4,7,20
65,40,4,8,32
65,40,4,9,16
65,40,4,10,33
65,40,4,11,3
65,40,4,12,35
65,40,4,13,19
65,40,4,14,36
65,40,4,15,8
65,40,4,16,22
65,40,4,17,27
65,40,4,18,9
65,40,4,19,38
65,40,4,20,15
65,40,4,21,23
65,40,4,22,34
65,40,4,23,18
65,40,4,24,29
65,40,4,25,24
65,40,4,26,31
65,40,4,27,4
65,40,4,28,21
65,40,4,29,17
65,40,4,30,28
65,40,4,31,14
65,40,4,32,13
65,40,4,33,2
65,40,4,34,12
65,40,4,35,1
65,40,4,36,5
65,40,4,37,40
65,40,4,38,37
65,40,4,39,11
65,40,4,40,25
65,40,5,1,18
65,40,5,2,6
65,40,5,3,23
65,40,5,4,19
65,40,5,5,39
65,40,5,6,30
65,40,5,7,2
65,40,5,8,40
65,40,5,9,15
65,40,5,10,24
65,40,5,11,38
65,40,5,12,25
65,40,5,13,27
65,40,5,14,9
65,40,5,15,13
65,40,5,16,33
65,40,5,17,20
65,40,5,18,31
65,40,5,19,7
65,40,5,20,21
65,40,5,21,3
65,40,5,22,8
65,40,5,23,26
65,40,5,24,16
65,40,5,25,4
65,40,5,26,28
65,40,5,27,5
65,40,5,28,36
65,40,5,29,10
65,40,5,30,32
65,40,5,31,1
65,40,5,32,14
65,40,5,33,29
65,40,5,34,37
65,40,5,35,12
65,40,5,36,17
65,40,5,37,22
65,40,5,38,34
65,40,5,39,11
65,40,5,40,35
65,40,6,1,1
65,40,6,2,27
65,40,6,3,36
65,40,6,4,14
65,40,6,5,5
65,40,6,6,18
65,40,6,7,9
65,40,6,8,31
65,40,6,9,6
65,40,6,10,28
65,40,6,11,10
65,40,6,12,15
65,40,6,13,16
65,40,6,14,34
65,40,6,15,4
65,40,6,16,22
65,40,6,17,20
65,40,6,18,17
65,40,6,19,25
65,40,6,20,39
65,40,6,21,30
65,40,6,22,7
65,40,6,23,32
65,40,6,24,35
65,40,6,25,38
65,40,6,26,40
65,40,6,27,29
65,40,6,28,3
65,40,6,29,23
65,40,6,30,33
65,40,6,31,24
65,40,6,32,11
65,40,6,33,26
65,40,6,34,2
65,40,6,35,12
65,40,6,36,13
65,40,6,37,21
65,40,6,38,19
65,40,6,39,37
65,40,6,40,8
65,40,7,1,23
65,40,7,2,5
65,40,7,3,33
65,40,7,4,21
65,40,7,5,38
65,40,7,6,28
65,40,7,7,14
65,40,7,8,12
65,40,7,9,36
65,40,7,10,9
65,40,7,11,19
65,40,7,12,8
65,40,7,13,31
65,40,7,14,15
65,40,7,15,7
65,40,7,16,2
65,40,7,17,4
65,40,7,18,18
65,40,7,19,1
65,40,7,20,32
65,40,7,21,35
65,40,7,22,17
65,40,7,23,3
65,40,7,24,37
65,40,7,25,29
65,40,7,26,27
65,40,7,27,25
65,40,7,28,26
65,40,7,29,24
65,40,7,30,30
65,40,7,31,13
65,40,7,32,34
65,40,7,33,40
65,40,7,34,11
65,40,7,35,6
65,40,7,36,22
65,40,7,37,20
65,40,7,38,39
65,40,7,39,10
65,40,7,40,16
65,40,8,1,15
65,40,8,2,29
65,40,8,3,1
65,40,8,4,11
65,40,8,5,32
65,40,8,6,27
65,40,8,7,26
65,40,8,8,40
65,40,8,9,10
65,40,8,10,35
65,40,8,11,28
65,40,8,12,14
65,40,8,13,18
65,40,8,14,9
65,40,8,15,7
65,40,8,16,38
65,40,8,17,4
65,40,8,18,24
65,40,8,19,19
65,40,8,20,6
65,40,8,21,39
65,40,8,22,5
65,40,8,23,33
65,40,8,24,37
65,40,8,25,34
65,40,8,26,20
65,40,8,27,36
65,40,8,28,16
65,40,8,29,2
65,40,8,30,22
65,40,8,31,3
65,40,8,32,8
65,40,8,33,17
65,40,8,34,25
65,40,8,35,31
65,40,8,36,12
65,40,8,37,21
65,40,8,38,13
65,40,8,39,23
65,40,8,40,30
65,40,9,1,27
65,40,9,2,15
65,40,9,3,26
65,40,9,4,10
65,40,9,5,30
65,40,9,6,35
65,40,9,7,29
65,40,9,8,20
65,40,9,9,33
65,40,9,10,11
65,40,9,11,7
65,40,9,12,6
65,40,9,13,25
65,40,9,14,1
65,40,9,15,17
65,40,9,16,24
65,40,9,17,40
65,40,9,18,37
65,40,9,19,21
65,40,9,20,12
65,40,9,21,39
65,40,9,22,38
65,40,9,23,3
65,40,9,24,9
65,40,9,25,31
65,40,9,26,8
65,40,9,27,22
65,40,9,28,4
65,40,9,29,28
65,40,9,30,36
65,40,9,31,18
65,40,9,32,5
65,40,9,33,34
65,40,9,34,16
65,40,9,35,2
65,40,9,36,19
65,40,9,37,32
65,40,9,38,23
65,40,9,39,13
65,40,9,40,14
66,40,1,1,34
66,40,1,2,40
66,40,1,3,39
66,40,1,4,2
66,40,1,5,26
66,40,1,6,13
66,40,1,7,11
66,40,1,8,25
66,40,1,9,20
66,40,1,10,32
66,40,1,11,6
66,40,1,12,35
66,40,1,13,29
66,40,1,14,12
66,40,1,15,8
66,40,1,16,16
66,40,1,17,10
66,40,1,18,27
66,40,1,19,17
66,40,1,20,28
66,40,1,21,15
66,40,1,22,24
66,40,1,23,37
66,40,1,24,18
66,40,1,25,7
66,40,1,26,19
66,40,1,27,23
66,40,1,28,22
66,40,1,29,33
66,40,1,30,9
66,40,1,31,21
66,40,1,32,1
66,40,1,33,14
66,40,1,34,31
66,40,1,35,30
66,40,1,36,5
66,40,1,37,36
66,40,1,38,38
66,40,1,39,3
66,40,1,40,4
66,40,2,1,40
66,40,2,2,24
66,40,2,3,21
66,40,2,4,9
66,40,2,5,7
66,40,2,6,18
66,40,2,7,32
66,40,2,8,11
66,40,2,9,38
66,40,2,10,22
66,40,2,11,29
66,40,2,12,10
66,40,2,13,33
66,40,2,14,15
66,40,2,15,25
66,40,2,16,34
66,40,2,17,36
66,40,2,18,26
66,40,2,19,5
66,40,2,20,3
66,40,2,21,39
66,40,2,22,28
66,40,2,23,8
66,40,2,24,1
66,40,2,25,30
66,40,2,26,16
66,40,2,27,14
66,40,2,28,2
66,40,2,29,37
66,40,2,30,31
66,40,2,31,27
66,40,2,32,19
66,40,2,33,13
66,40,2,34,17
66,40,2,35,35
66,40,2,36,6
66,40,2,37,12
66,40,2,38,20
66,40,2,39,23
66,40,2,40,4
66,40,3,1,28
66,40,3,2,34
66,40,3,3,11
66,40,3,4,21
66,40,3,5,29
66,40,3,6,35
66,40,3,7,19
66,40,3,8,5
66,40,3,9,8
66,40,3,10,7
66,40,3,11,33
66,40,3,12,10
66,40,3,13,32
66,40,3,14,20
66,40,3,15,38
66,40,3,16,26
66,40,3,17,14
66,40,3,18,31
66,40,3,19,24
66,40,3,20,27
66,40,3,21,6
66,40,3,22,9
66,40,3,23,25
66,40,3,24,2
66,40,3,25,30
66,40,3,26,18
66,40,3,27,3
66,40,3,28,16
66,40,3,29,15
66,40,3,30,23
66,40,3,31,1
66,40,3,32,37
66,40,3,33,17
66,40,3,34,40
66,40,3,35,36
66,40,3,36,4
66,40,3,37,12
66,40,3,38,22
66,40,3,39,39
66,40,3,40,13
66,40,4,1,35
66,40,4,2,40
66,40,4,3,11
66,40,4,4,37
66,40,4,5,25
66,40,4,6,26
66,40,4,7,10
66,40,4,8,39
66,40,4,9,30
66,40,4,10,16
66,40,4,11,20
66,40,4,12,6
66,40,4,13,7
66,40,4,14,32
66,40,4,15,33
66,40,4,16,19
66,40,4,17,27
66,40,4,18,9
66,40,4,19,38
66,40,4,20,15
66,40,4,21,23
66,40,4,22,34
66,40,4,23,29
66,40,4,24,24
66,40,4,25,31
66,40,4,26,21
66,40,4,27,17
66,40,4,28,28
66,40,4,29,4
66,40,4,30,14
66,40,4,31,13
66,40,4,32,5
66,40,4,33,2
66,40,4,34,12
66,40,4,35,1
66,40,4,36,18
66,40,4,37,22
66,40,4,38,8
66,40,4,39,36
66,40,4,40,3
66,40,5,1,5
66,40,5,2,36
66,40,5,3,10
66,40,5,4,14
66,40,5,5,29
66,40,5,6,37
66,40,5,7,12
66,40,5,8,17
66,40,5,9,34
66,40,5,10,11
66,40,5,11,22
66,40,5,12,35
66,40,5,13,23
66,40,5,14,6
66,40,5,15,18
66,40,5,16,19
66,40,5,17,39
66,40,5,18,30
66,40,5,19,40
66,40,5,20,15
66,40,5,21,38
66,40,5,22,25
66,40,5,23,24
66,40,5,24,2
66,40,5,25,27
66,40,5,26,9
66,40,5,27,20
66,40,5,28,33
66,40,5,29,13
66,40,5,30,4
66,40,5,31,28
66,40,5,32,16
66,40,5,33,31
66,40,5,34,7
66,40,5,35,21
66,40,5,36,3
66,40,5,37,8
66,40,5,38,26
66,40,5,39,32
66,40,5,40,1
66,40,6,1,13
66,40,6,2,12
66,40,6,3,2
66,40,6,4,26
66,40,6,5,11
66,40,6,6,24
66,40,6,7,33
66,40,6,8,19
66,40,6,9,21
66,40,6,10,37
66,40,6,11,23
66,40,6,12,32
66,40,6,13,7
66,40,6,14,30
66,40,6,15,39
66,40,6,16,25
66,40,6,17,22
66,40,6,18,20
66,40,6,19,17
66,40,6,20,4
66,40,6,21,34
66,40,6,22,38
66,40,6,23,35
66,40,6,24,3
66,40,6,25,29
66,40,6,26,40
66,40,6,27,16
66,40,6,28,15
66,40,6,29,10
66,40,6,30,28
66,40,6,31,6
66,40,6,32,31
66,40,6,33,14
66,40,6,34,5
66,40,6,35,18
66,40,6,36,9
66,40,6,37,1
66,40,6,38,27
66,40,6,39,36
66,40,6,40,8
66,40,7,1,24
66,40,7,2,13
66,40,7,3,30
66,40,7,4,34
66,40,7,5,11
66,40,7,6,40
66,40,7,7,9
66,40,7,8,19
66,40,7,9,8
66,40,7,10,36
66,40,7,11,12
66,40,7,12,6
66,40,7,13,22
66,40,7,14,39
66,40,7,15,10
66,40,7,16,20
66,40,7,17,16
66,40,7,18,38
66,40,7,19,28
66,40,7,20,14
66,40,7,21,31
66,40,7,22,15
66,40,7,23,7
66,40,7,24,2
66,40,7,25,4
66,40,7,26,18
66,40,7,27,1
66,40,7,28,32
66,40,7,29,35
66,40,7,30,21
66,40,7,31,33
66,40,7,32,5
66,40,7,33,23
66,40,7,34,17
66,40,7,35,37
66,40,7,36,29
66,40,7,37,3
66,40,7,38,27
66,40,7,39,25
66,40,7,40,26
66,40,8,1,13
66,40,8,2,23
66,40,8,3,30
66,40,8,4,15
66,40,8,5,29
66,40,8,6,1
66,40,8,7,11
66,40,8,8,32
66,40,8,9,27
66,40,8,10,26
66,40,8,11,14
66,40,8,12,28
66,40,8,13,40
66,40,8,14,10
66,40,8,15,35
66,40,8,16,18
66,40,8,17,9
66,40,8,18,7
66,40,8,19,38
66,40,8,20,4
66,40,8,21,24
66,40,8,22,19
66,40,8,23,6
66,40,8,24,39
66,40,8,25,5
66,40,8,26,37
66,40,8,27,33
66,40,8,28,34
66,40,8,29,20
66,40,8,30,36
66,40,8,31,16
