participant,game,trial,choice,reward,rewardRateChosen
424,19,1,3,1,0.5602
424,19,2,4,0,0.0978
424,19,3,2,0,0.4979
424,19,4,1,1,0.7029
424,19,5,3,1,0.5602
424,19,6,1,1,0.7029
424,19,7,3,1,0.5602
424,19,8,1,1,0.7029
424,19,9,3,1,0.5602
424,19,10,1,1,0.7029
424,19,11,3,1,0.5602
424,19,12,3,1,0.5602
424,19,13,3,1,0.5602
424,19,14,3,1,0.5602
424,19,15,3,1,0.5602
424,20,1,2,1,0.7223
424,20,2,3,1,0.8425
424,20,3,4,1,0.3705
424,20,4,1,1,0.4391
424,20,5,2,1,0.7223
424,20,6,2,1,0.7223
424,20,7,2,1,0.7223
424,20,8,2,1,0.7223
424,20,9,2,0,0.7223
424,20,10,3,1,0.8425
424,20,11,3,1,0.8425
424,20,12,4,1,0.3705
424,20,13,1,1,0.4391
424,20,14,4,1,0.3705
424,20,15,4,1,0.3705
425,1,1,1,1,0.5613
425,1,2,2,1,0.6017
425,1,3,3,0,0.4699
425,1,4,4,1,0.5235
425,1,5,1,0,0.5613
425,1,6,2,0,0.6017
425,1,7,4,1,0.5235
425,1,8,4,0,0.5235
425,1,9,2,1,0.6017
425,1,10,2,1,0.6017
425,1,11,2,1,0.6017
425,1,12,2,0,0.6017
425,1,13,1,1,0.5613
425,1,14,1,1,0.5613
425,1,15,1,1,0.5613
425,2,1,1,1,0.8168
425,2,2,1,1,0.8168
425,2,3,2,1,0.6904
425,2,4,2,0,0.6904
425,2,5,2,1,0.6904
425,2,6,2,0,0.6904
425,2,7,1,0,0.8168
425,2,8,3,0,0.3914
425,2,9,4,1,0.5137
425,2,10,4,1,0.5137
425,2,11,4,0,0.5137
425,2,12,1,0,0.8168
425,2,13,2,0,0.6904
425,2,14,3,0,0.3914
425,2,15,4,0,0.5137
425,3,1,1,1,0.2483
425,3,2,1,0,0.2483
425,3,3,2,0,0.5009
425,3,4,3,0,0.1646
425,3,5,4,0,0.8499
425,3,6,1,1,0.2483
425,3,7,1,1,0.2483
425,3,8,1,1,0.2483
425,3,9,1,0,0.2483
425,3,10,2,1,0.5009
425,3,11,3,1,0.1646
425,3,12,2,0,0.5009
425,3,13,3,1,0.1646
425,3,14,4,0,0.8499
425,3,15,3,0,0.1646
425,4,1,2,1,0.6026
425,4,2,1,0,0.5482
425,4,3,2,1,0.6026
425,4,4,3,0,0.186
425,4,5,4,1,0.2789
425,4,6,4,1,0.2789
425,4,7,2,0,0.6026
425,4,8,3,0,0.186
425,4,9,4,1,0.2789
425,4,10,4,1,0.2789
425,4,11,4,0,0.2789
425,4,12,1,1,0.5482
425,4,13,3,0,0.186
425,4,14,1,0,0.5482
425,4,15,2,1,0.6026
425,5,1,1,1,0.8078
425,5,2,1,0,0.8078
425,5,3,2,1,0.1436
425,5,4,3,1,0.5408
425,5,5,4,0,0.8834
425,5,6,3,0,0.5408
425,5,7,2,1,0.1436
425,5,8,2,0,0.1436
425,5,9,1,1,0.8078
425,5,10,3,1,0.5408
425,5,11,1,1,0.8078
425,5,12,2,0,0.1436
425,5,13,3,0,0.5408
425,5,14,1,1,0.8078
425,5,15,1,1,0.8078
425,6,1,1,0,0.5227
425,6,2,2,1,0.4032
425,6,3,3,1,0.9207
425,6,4,3,1,0.9207
425,6,5,3,1,0.9207
425,6,6,3,0,0.9207
425,6,7,2,1,0.4032
425,6,8,2,1,0.4032
425,6,9,2,1,0.4032
425,6,10,2,0,0.4032
425,6,11,4,0,0.3413
425,6,12,1,0,0.5227
425,6,13,4,0,0.3413
425,6,14,3,1,0.9207
425,6,15,2,1,0.4032
425,7,1,1,0,0.4639
425,7,2,2,1,0.7912
425,7,3,2,1,0.7912
425,7,4,2,0,0.7912
425,7,5,3,0,0.5923
425,7,6,4,1,0.9397
425,7,7,4,0,0.9397
425,7,8,3,0,0.5923
425,7,9,2,0,0.7912
425,7,10,1,1,0.4639
425,7,11,3,0,0.5923
425,7,12,1,0,0.4639
425,7,13,2,0,0.7912
425,7,14,4,0,0.9397
425,7,15,3,0,0.5923
425,8,1,1,0,0.3714
425,8,2,2,1,0.2735
425,8,3,1,1,0.3714
425,8,4,3,0,0.5196
425,8,5,3,0,0.5196
425,8,6,4,0,0.5523
425,8,7,4,1,0.5523
425,8,8,2,0,0.2735
425,8,9,2,0,0.2735
425,8,10,1,0,0.3714
425,8,11,3,0,0.5196
425,8,12,4,1,0.5523
425,8,13,4,0,0.5523
425,8,14,2,0,0.2735
425,8,15,1,1,0.3714
425,9,1,1,0,0.3684
425,9,2,2,0,0.3648
425,9,3,3,1,0.7376
425,9,4,4,0,0.2732
425,9,5,4,0,0.2732
425,9,6,2,0,0.3648
425,9,7,1,0,0.3684
425,9,8,3,1,0.7376
425,9,9,3,1,0.7376
425,9,10,3,0,0.7376
425,9,11,4,0,0.2732
425,9,12,2,0,0.3648
425,9,13,1,0,0.3684
425,9,14,3,1,0.7376
425,9,15,3,0,0.7376
425,10,1,1,1,0.6305
425,10,2,1,0,0.6305
425,10,3,2,1,0.5876
425,10,4,3,1,0.5516
425,10,5,4,1,0.4627
425,10,6,2,0,0.5876
425,10,7,3,0,0.5516
425,10,8,4,1,0.4627
425,10,9,4,0,0.4627
425,10,10,1,0,0.6305
425,10,11,2,0,0.5876
425,10,12,3,1,0.5516
425,10,13,4,0,0.4627
425,10,14,3,0,0.5516
425,10,15,4,1,0.4627
425,11,1,1,0,0.4748
425,11,2,2,0,0.2503
425,11,3,3,0,0.2288
425,11,4,4,1,0.7858
425,11,5,4,0,0.7858
425,11,6,4,1,0.7858
425,11,7,4,1,0.7858
425,11,8,4,1,0.7858
425,11,9,3,0,0.2288
425,11,10,2,0,0.2503
425,11,11,1,1,0.4748
425,11,12,1,1,0.4748
425,11,13,1,1,0.4748
425,11,14,1,1,0.4748
425,11,15,1,0,0.4748
425,12,1,1,0,0.5961
425,12,2,2,1,0.7601
425,12,3,2,1,0.7601
425,12,4,3,0,0.5496
425,12,5,4,1,0.1921
425,12,6,4,1,0.1921
425,12,7,3,0,0.5496
425,12,8,1,1,0.5961
425,12,9,1,0,0.5961
425,12,10,2,0,0.7601
425,12,11,2,1,0.7601
425,12,12,2,1,0.7601
425,12,13,2,1,0.7601
425,12,14,2,1,0.7601
425,12,15,4,1,0.1921
425,13,1,2,1,0.2587
425,13,2,2,0,0.2587
425,13,3,1,0,0.1332
425,13,4,1,0,0.1332
425,13,5,3,0,0.0672
425,13,6,4,1,0.7757
425,13,7,4,1,0.7757
425,13,8,4,1,0.7757
425,13,9,4,0,0.7757
425,13,10,2,0,0.2587
425,13,11,2,0,0.2587
425,13,12,3,0,0.0672
425,13,13,4,1,0.7757
425,13,14,1,1,0.1332
425,13,15,1,0,0.1332
425,14,1,1,1,0.1876
425,14,2,2,1,0.2856
425,14,3,3,1,0.4284
425,14,4,4,1,0.3418
425,14,5,4,0,0.3418
425,14,6,3,1,0.4284
425,14,7,3,1,0.4284
425,14,8,3,1,0.4284
425,14,9,3,1,0.4284
425,14,10,3,1,0.4284
425,14,11,3,1,0.4284
425,14,12,3,1,0.4284
425,14,13,3,1,0.4284
425,14,14,3,1,0.4284
425,14,15,3,1,0.4284
425,15,1,1,0,0.2633
425,15,2,2,1,0.1321
425,15,3,3,0,0.7124
425,15,4,4,1,0.7755
425,15,5,4,1,0.7755
425,15,6,2,1,0.1321
425,15,7,2,0,0.1321
425,15,8,2,1,0.1321
425,15,9,2,1,0.1321
425,15,10,2,1,0.1321
425,15,11,2,1,0.1321
425,15,12,2,0,0.1321
425,15,13,3,1,0.7124
425,15,14,3,0,0.7124
425,15,15,4,0,0.7755
425,16,1,1,0,0.7751
425,16,2,2,1,0.5459
425,16,3,2,1,0.5459
425,16,4,3,1,0.8303
425,16,5,3,1,0.8303
425,16,6,3,1,0.8303
425,16,7,3,1,0.8303
425,16,8,3,1,0.8303
425,16,9,3,1,0.8303
425,16,10,3,1,0.8303
425,16,11,3,1,0.8303
425,16,12,3,1,0.8303
425,16,13,3,1,0.8303
425,16,14,3,1,0.8303
425,16,15,3,1,0.8303
425,17,1,1,0,0.5268
425,17,2,2,1,0.9461
425,17,3,2,0,0.9461
425,17,4,3,1,0.9504
425,17,5,3,1,0.9504
425,17,6,3,1,0.9504
425,17,7,3,1,0.9504
425,17,8,3,1,0.9504
425,17,9,3,0,0.9504
425,17,10,4,0,0.6231
425,17,11,4,0,0.6231
425,17,12,2,0,0.9461
425,17,13,1,0,0.5268
425,17,14,2,0,0.9461
425,17,15,3,1,0.9504
425,18,1,1,0,0.6255
425,18,2,2,0,0.121
425,18,3,2,0,0.121
425,18,4,3,1,0.398
425,18,5,3,0,0.398
425,18,6,4,0,0.4216
425,18,7,3,0,0.398
425,18,8,2,0,0.121
425,18,9,1,0,0.6255
425,18,10,4,0,0.4216
425,18,11,3,0,0.398
425,18,12,2,1,0.121
425,18,13,2,0,0.121
425,18,14,1,0,0.6255
425,18,15,3,0,0.398
425,19,1,1,1,0.7029
425,19,2,1,0,0.7029
425,19,3,2,1,0.4979
425,19,4,3,0,0.5602
425,19,5,4,1,0.0978
425,19,6,4,1,0.0978
425,19,7,4,1,0.0978
425,19,8,4,1,0.0978
425,19,9,4,1,0.0978
425,19,10,4,1,0.0978
425,19,11,4,1,0.0978
425,19,12,4,0,0.0978
425,19,13,2,0,0.4979
425,19,14,1,1,0.7029
425,19,15,2,0,0.4979
425,20,1,1,0,0.4391
425,20,2,2,0,0.7223
425,20,3,3,0,0.8425
425,20,4,4,0,0.3705
425,20,5,1,0,0.4391
425,20,6,2,1,0.7223
425,20,7,2,1,0.7223
425,20,8,2,1,0.7223
425,20,9,2,1,0.7223
425,20,10,2,0,0.7223
425,20,11,3,0,0.8425
425,20,12,4,0,0.3705
425,20,13,2,0,0.7223
425,20,14,2,0,0.7223
425,20,15,2,1,0.7223
426,1,1,3,0,0.4699
426,1,2,1,0,0.5613
426,1,3,2,1,0.6017
426,1,4,4,0,0.5235
426,1,5,3,0,0.4699
426,1,6,2,0,0.6017
426,1,7,1,0,0.5613
426,1,8,4,0,0.5235
426,1,9,3,0,0.4699
426,1,10,2,0,0.6017
426,1,11,1,0,0.5613
426,1,12,4,0,0.5235
426,1,13,3,0,0.4699
426,1,14,2,1,0.6017
426,1,15,2,1,0.6017
426,2,1,3,0,0.3914
426,2,2,4,0,0.5137
426,2,3,1,1,0.8168
426,2,4,2,1,0.6904
426,2,5,2,1,0.6904
426,2,6,2,1,0.6904
426,2,7,2,1,0.6904
426,2,8,2,1,0.6904
426,2,9,2,0,0.6904
426,2,10,1,1,0.8168
426,2,11,1,1,0.8168
426,2,12,1,1,0.8168
426,2,13,1,1,0.8168
426,2,14,1,0,0.8168
426,2,15,3,0,0.3914
426,3,1,4,0,0.8499
426,3,2,3,1,0.1646
426,3,3,3,1,0.1646
426,3,4,3,1,0.1646
426,3,5,2,1,0.5009
426,3,6,2,0,0.5009
426,3,7,2,0,0.5009
426,3,8,1,1,0.2483
426,3,9,1,1,0.2483
426,3,10,1,1,0.2483
426,3,11,1,1,0.2483
426,3,12,1,1,0.2483
426,3,13,1,0,0.2483
426,3,14,3,1,0.1646
426,3,15,3,0,0.1646
426,4,1,2,0,0.6026
426,4,2,1,0,0.5482
426,4,3,3,0,0.186
426,4,4,4,0,0.2789
426,4,5,4,1,0.2789
426,4,6,3,0,0.186
426,4,7,4,0,0.2789
426,4,8,2,0,0.6026
426,4,9,2,1,0.6026
426,4,10,2,0,0.6026
426,4,11,1,0,0.5482
426,4,12,1,1,0.5482
426,4,13,1,0,0.5482
426,4,14,1,0,0.5482
426,4,15,2,0,0.6026
426,5,1,3,1,0.5408
426,5,2,4,1,0.8834
426,5,3,3,1,0.5408
426,5,4,3,1,0.5408
426,5,5,3,1,0.5408
426,5,6,4,1,0.8834
426,5,7,4,1,0.8834
426,5,8,4,1,0.8834
426,5,9,4,1,0.8834
426,5,10,4,1,0.8834
426,5,11,4,1,0.8834
426,5,12,4,0,0.8834
426,5,13,3,1,0.5408
426,5,14,3,0,0.5408
426,5,15,2,0,0.1436
426,6,1,1,1,0.5227
426,6,2,2,1,0.4032
426,6,3,1,0,0.5227
426,6,4,2,1,0.4032
426,6,5,2,0,0.4032
426,6,6,3,0,0.9207
426,6,7,4,1,0.3413
426,6,8,4,0,0.3413
426,6,9,4,1,0.3413
426,6,10,4,0,0.3413
426,6,11,4,1,0.3413
426,6,12,4,0,0.3413
426,6,13,2,0,0.4032
426,6,14,2,1,0.4032
426,6,15,2,1,0.4032
426,7,1,1,1,0.4639
426,7,2,1,1,0.4639
426,7,3,1,0,0.4639
426,7,4,2,0,0.7912
426,7,5,2,0,0.7912
426,7,6,3,1,0.5923
426,7,7,3,1,0.5923
426,7,8,3,0,0.5923
426,7,9,4,0,0.9397
426,7,10,4,1,0.9397
426,7,11,4,0,0.9397
426,7,12,4,0,0.9397
426,7,13,3,0,0.5923
426,7,14,2,0,0.7912
426,7,15,1,0,0.4639
426,8,1,1,1,0.3714
426,8,2,1,1,0.3714
426,8,3,1,0,0.3714
426,8,4,2,1,0.2735
426,8,5,2,1,0.2735
426,8,6,2,1,0.2735
426,8,7,2,1,0.2735
426,8,8,2,0,0.2735
426,8,9,3,0,0.5196
426,8,10,4,0,0.5523
426,8,11,1,0,0.3714
426,8,12,2,1,0.2735
426,8,13,2,0,0.2735
426,8,14,3,0,0.5196
426,8,15,3,1,0.5196
426,9,1,1,1,0.3684
426,9,2,1,0,0.3684
426,9,3,2,1,0.3648
426,9,4,2,1,0.3648
426,9,5,2,0,0.3648
426,9,6,3,1,0.7376
426,9,7,3,1,0.7376
426,9,8,3,1,0.7376
426,9,9,3,1,0.7376
426,9,10,3,1,0.7376
426,9,11,3,1,0.7376
426,9,12,3,1,0.7376
426,9,13,3,1,0.7376
426,9,14,3,1,0.7376
426,9,15,3,1,0.7376
426,10,1,1,1,0.6305
426,10,2,1,1,0.6305
426,10,3,1,1,0.6305
426,10,4,1,0,0.6305
426,10,5,2,1,0.5876
426,10,6,2,0,0.5876
426,10,7,3,0,0.5516
426,10,8,4,1,0.4627
426,10,9,4,0,0.4627
426,10,10,4,1,0.4627
426,10,11,4,0,0.4627
426,10,12,3,0,0.5516
426,10,13,2,0,0.5876
426,10,14,1,0,0.6305
426,10,15,1,0,0.6305
426,11,1,3,1,0.2288
426,11,2,3,1,0.2288
426,11,3,3,1,0.2288
426,11,4,3,1,0.2288
426,11,5,3,1,0.2288
426,11,6,3,1,0.2288
426,11,7,3,1,0.2288
426,11,8,3,1,0.2288
426,11,9,3,0,0.2288
426,11,10,2,1,0.2503
426,11,11,2,1,0.2503
426,11,12,2,1,0.2503
426,11,13,2,1,0.2503
426,11,14,2,1,0.2503
426,11,15,2,1,0.2503
426,12,1,1,1,0.5961
426,12,2,1,1,0.5961
426,12,3,1,0,0.5961
426,12,4,2,0,0.7601
426,12,5,3,1,0.5496
426,12,6,3,1,0.5496
426,12,7,3,1,0.5496
426,12,8,3,0,0.5496
426,12,9,4,1,0.1921
426,12,10,4,1,0.1921
426,12,11,4,1,0.1921
426,12,12,4,1,0.1921
426,12,13,4,1,0.1921
426,12,14,4,1,0.1921
426,12,15,4,1,0.1921
426,13,1,2,0,0.2587
426,13,2,3,1,0.0672
426,13,3,4,1,0.7757
426,13,4,4,1,0.7757
426,13,5,4,1,0.7757
426,13,6,4,1,0.7757
426,13,7,4,1,0.7757
426,13,8,4,1,0.7757
426,13,9,4,1,0.7757
426,13,10,4,1,0.7757
426,13,11,4,0,0.7757
426,13,12,3,1,0.0672
426,13,13,3,1,0.0672
426,13,14,3,1,0.0672
426,13,15,3,1,0.0672
426,14,1,1,1,0.1876
426,14,2,1,1,0.1876
426,14,3,2,1,0.2856
426,14,4,1,1,0.1876
426,14,5,2,0,0.2856
426,14,6,1,0,0.1876
426,14,7,3,0,0.4284
426,14,8,4,1,0.3418
426,14,9,4,1,0.3418
426,14,10,4,1,0.3418
426,14,11,4,1,0.3418
426,14,12,4,1,0.3418
426,14,13,4,1,0.3418
426,14,14,4,1,0.3418
426,14,15,4,1,0.3418
426,15,1,4,0,0.7755
426,15,2,3,0,0.7124
426,15,3,2,0,0.1321
426,15,4,1,0,0.2633
426,15,5,1,0,0.2633
426,15,6,2,0,0.1321
426,15,7,3,0,0.7124
426,15,8,4,0,0.7755
426,15,9,4,0,0.7755
426,15,10,4,0,0.7755
426,15,11,3,1,0.7124
426,15,12,3,0,0.7124
426,15,13,3,0,0.7124
426,15,14,3,0,0.7124
426,15,15,3,0,0.7124
426,16,1,1,1,0.7751
426,16,2,1,0,0.7751
426,16,3,2,0,0.5459
426,16,4,3,1,0.8303
426,16,5,4,0,0.3932
426,16,6,3,0,0.8303
426,16,7,3,1,0.8303
426,16,8,3,1,0.8303
426,16,9,3,1,0.8303
426,16,10,3,1,0.8303
426,16,11,3,1,0.8303
426,16,12,3,1,0.8303
426,16,13,3,1,0.8303
426,16,14,3,1,0.8303
426,16,15,3,1,0.8303
426,17,1,2,0,0.9461
426,17,2,3,0,0.9504
426,17,3,4,1,0.6231
426,17,4,1,0,0.5268
426,17,5,4,0,0.6231
426,17,6,4,0,0.6231
426,17,7,3,0,0.9504
426,17,8,2,0,0.9461
426,17,9,2,0,0.9461
426,17,10,1,0,0.5268
426,17,11,1,0,0.5268
426,17,12,2,0,0.9461
426,17,13,3,0,0.9504
426,17,14,4,0,0.6231
426,17,15,4,1,0.6231
426,18,1,4,0,0.4216
426,18,2,4,0,0.4216
426,18,3,3,1,0.398
426,18,4,3,0,0.398
426,18,5,2,1,0.121
426,18,6,2,0,0.121
426,18,7,2,1,0.121
426,18,8,2,1,0.121
426,18,9,2,1,0.121
426,18,10,2,1,0.121
426,18,11,2,1,0.121
426,18,12,2,1,0.121
426,18,13,2,1,0.121
426,18,14,2,1,0.121
426,18,15,2,1,0.121
426,19,1,1,0,0.7029
426,19,2,2,1,0.4979
426,19,3,2,1,0.4979
426,19,4,2,1,0.4979
426,19,5,2,1,0.4979
426,19,6,2,0,0.4979
426,19,7,3,1,0.5602
426,19,8,3,1,0.5602
426,19,9,3,0,0.5602
426,19,10,3,1,0.5602
426,19,11,3,0,0.5602
426,19,12,2,1,0.4979
426,19,13,2,0,0.4979
426,19,14,2,1,0.4979
426,19,15,2,0,0.4979
426,20,1,1,0,0.4391
426,20,2,2,1,0.7223
426,20,3,2,1,0.7223
426,20,4,2,1,0.7223
426,20,5,2,1,0.7223
426,20,6,2,0,0.7223
426,20,7,3,1,0.8425
426,20,8,3,1,0.8425
426,20,9,3,1,0.8425
426,20,10,3,1,0.8425
426,20,11,3,1,0.8425
426,20,12,3,1,0.8425
426,20,13,3,0,0.8425
426,20,14,3,1,0.8425
426,20,15,3,1,0.8425
427,1,1,2,0,0.6017
427,1,2,2,1,0.6017
427,1,3,2,0,0.6017
427,1,4,2,1,0.6017
427,1,5,2,0,0.6017
427,1,6,3,0,0.4699
427,1,7,4,1,0.5235
427,1,8,4,1,0.5235
427,1,9,1,0,0.5613
427,1,10,4,1,0.5235
427,1,11,4,0,0.5235
427,1,12,4,0,0.5235
427,1,13,3,0,0.4699
427,1,14,1,0,0.5613
427,1,15,2,0,0.6017
427,2,1,3,1,0.3914
427,2,2,3,1,0.3914
427,2,3,4,1,0.5137
427,2,4,2,1,0.6904
427,2,5,2,1,0.6904
427,2,6,2,1,0.6904
427,2,7,1,1,0.8168
427,2,8,1,0,0.8168
427,2,9,2,1,0.6904
427,2,10,2,1,0.6904
427,2,11,2,1,0.6904
427,2,12,2,1,0.6904
427,2,13,2,1,0.6904
427,2,14,2,1,0.6904
427,2,15,2,1,0.6904
427,3,1,3,1,0.1646
427,3,2,4,1,0.8499
427,3,3,4,1,0.8499
427,3,4,4,1,0.8499
427,3,5,4,0,0.8499
427,3,6,3,0,0.1646
427,3,7,3,1,0.1646
427,3,8,3,0,0.1646
427,3,9,2,1,0.5009
427,3,10,2,0,0.5009
427,3,11,2,0,0.5009
427,3,12,1,0,0.2483
427,3,13,1,0,0.2483
427,3,14,2,0,0.5009
427,3,15,3,0,0.1646
427,4,1,3,0,0.186
427,4,2,4,0,0.2789
427,4,3,4,0,0.2789
427,4,4,2,1,0.6026
427,4,5,2,0,0.6026
427,4,6,1,1,0.5482
427,4,7,1,0,0.5482
427,4,8,2,0,0.6026
427,4,9,1,0,0.5482
427,4,10,2,1,0.6026
427,4,11,1,1,0.5482
427,4,12,2,1,0.6026
427,4,13,1,0,0.5482
427,4,14,2,0,0.6026
427,4,15,1,1,0.5482
427,5,1,2,0,0.1436
427,5,2,3,0,0.5408
427,5,3,4,0,0.8834
427,5,4,1,0,0.8078
427,5,5,1,1,0.8078
427,5,6,2,0,0.1436
427,5,7,3,0,0.5408
427,5,8,4,0,0.8834
427,5,9,1,0,0.8078
427,5,10,1,0,0.8078
427,5,11,2,1,0.1436
427,5,12,2,0,0.1436
427,5,13,2,0,0.1436
427,5,14,3,0,0.5408
427,5,15,3,0,0.5408
427,6,1,3,1,0.9207
427,6,2,3,1,0.9207
427,6,3,3,1,0.9207
427,6,4,3,1,0.9207
427,6,5,3,1,0.9207
427,6,6,3,1,0.9207
427,6,7,3,0,0.9207
427,6,8,3,1,0.9207
427,6,9,3,1,0.9207
427,6,10,3,0,0.9207
427,6,11,3,1,0.9207
427,6,12,3,0,0.9207
427,6,13,3,1,0.9207
427,6,14,3,1,0.9207
427,6,15,3,0,0.9207
427,7,1,2,0,0.7912
427,7,2,2,1,0.7912
427,7,3,2,0,0.7912
427,7,4,2,1,0.7912
427,7,5,2,1,0.7912
427,7,6,2,0,0.7912
427,7,7,2,0,0.7912
427,7,8,2,1,0.7912
427,7,9,2,1,0.7912
427,7,10,2,1,0.7912
427,7,11,2,1,0.7912
427,7,12,2,1,0.7912
427,7,13,2,0,0.7912
427,7,14,2,1,0.7912
427,7,15,2,0,0.7912
427,8,1,4,1,0.5523
427,8,2,4,0,0.5523
427,8,3,4,1,0.5523
427,8,4,4,1,0.5523
427,8,5,4,1,0.5523
427,8,6,4,1,0.5523
427,8,7,4,1,0.5523
427,8,8,4,1,0.5523
427,8,9,4,1,0.5523
427,8,10,4,1,0.5523
427,8,11,4,0,0.5523
427,8,12,4,1,0.5523
427,8,13,4,1,0.5523
427,8,14,4,1,0.5523
427,8,15,4,1,0.5523
427,9,1,1,0,0.3684
427,9,2,1,0,0.3684
427,9,3,1,0,0.3684
427,9,4,1,0,0.3684
427,9,5,1,0,0.3684
427,9,6,2,1,0.3648
427,9,7,2,0,0.3648
427,9,8,2,0,0.3648
427,9,9,2,1,0.3648
427,9,10,2,0,0.3648
427,9,11,2,0,0.3648
427,9,12,2,0,0.3648
427,9,13,2,0,0.3648
427,9,14,2,1,0.3648
427,9,15,2,0,0.3648
427,10,1,3,1,0.5516
427,10,2,3,1,0.5516
427,10,3,3,1,0.5516
427,10,4,3,1,0.5516
427,10,5,3,0,0.5516
427,10,6,3,1,0.5516
427,10,7,3,0,0.5516
427,10,8,3,1,0.5516
427,10,9,3,0,0.5516
427,10,10,3,1,0.5516
427,10,11,3,0,0.5516
427,10,12,3,1,0.5516
427,10,13,3,1,0.5516
427,10,14,3,1,0.5516
427,10,15,3,1,0.5516
427,11,1,4,0,0.7858
427,11,2,4,0,0.7858
427,11,3,4,0,0.7858
427,11,4,4,0,0.7858
427,11,5,4,0,0.7858
427,11,6,3,1,0.2288
427,11,7,3,0,0.2288
427,11,8,3,0,0.2288
427,11,9,3,0,0.2288
427,11,10,2,1,0.2503
427,11,11,2,1,0.2503
427,11,12,2,1,0.2503
427,11,13,2,1,0.2503
427,11,14,2,1,0.2503
427,11,15,2,1,0.2503
427,12,1,1,1,0.5961
427,12,2,1,0,0.5961
427,12,3,1,0,0.5961
427,12,4,1,0,0.5961
427,12,5,1,1,0.5961
427,12,6,1,0,0.5961
427,12,7,1,1,0.5961
427,12,8,1,0,0.5961
427,12,9,1,1,0.5961
427,12,10,1,0,0.5961
427,12,11,1,0,0.5961
427,12,12,2,0,0.7601
427,12,13,3,1,0.5496
427,12,14,3,1,0.5496
427,12,15,3,1,0.5496
427,13,1,1,1,0.1332
427,13,2,1,0,0.1332
427,13,3,1,0,0.1332
427,13,4,2,0,0.2587
427,13,5,2,1,0.2587
427,13,6,2,0,0.2587
427,13,7,3,1,0.0672
427,13,8,3,1,0.0672
427,13,9,3,1,0.0672
427,13,10,3,1,0.0672
427,13,11,3,1,0.0672
427,13,12,3,1,0.0672
427,13,13,3,0,0.0672
427,13,14,3,1,0.0672
427,13,15,3,1,0.0672
427,14,1,4,0,0.3418
427,14,2,4,0,0.3418
427,14,3,4,0,0.3418
427,14,4,2,1,0.2856
427,14,5,2,1,0.2856
427,14,6,2,1,0.2856
427,14,7,2,1,0.2856
427,14,8,2,1,0.2856
427,14,9,2,1,0.2856
427,14,10,2,1,0.2856
427,14,11,2,1,0.2856
427,14,12,2,0,0.2856
427,14,13,2,1,0.2856
427,14,14,2,0,0.2856
427,14,15,2,1,0.2856
427,15,1,1,1,0.2633
427,15,2,1,0,0.2633
427,15,3,1,1,0.2633
427,15,4,1,0,0.2633
427,15,5,1,1,0.2633
427,15,6,1,0,0.2633
427,15,7,1,1,0.2633
427,15,8,1,0,0.2633
427,15,9,1,1,0.2633
427,15,10,1,0,0.2633
427,15,11,1,0,0.2633
427,15,12,1,0,0.2633
427,15,13,1,0,0.2633
427,15,14,2,0,0.1321
427,15,15,3,0,0.7124
427,16,1,3,1,0.8303
427,16,2,3,1,0.8303
427,16,3,3,0,0.8303
427,16,4,3,0,0.8303
427,16,5,3,0,0.8303
427,16,6,3,0,0.8303
427,16,7,4,1,0.3932
427,16,8,4,1,0.3932
427,16,9,4,0,0.3932
427,16,10,2,0,0.5459
427,16,11,2,0,0.5459
427,16,12,2,0,0.5459
427,16,13,2,1,0.5459
427,16,14,3,0,0.8303
427,16,15,2,1,0.5459
427,17,1,1,0,0.5268
427,17,2,1,0,0.5268
427,17,3,2,1,0.9461
427,17,4,2,0,0.9461
427,17,5,3,0,0.9504
427,17,6,3,0,0.9504
427,17,7,4,1,0.6231
427,17,8,4,0,0.6231
427,17,9,4,0,0.6231
427,17,10,2,1,0.9461
427,17,11,2,0,0.9461
427,17,12,2,0,0.9461
427,17,13,2,0,0.9461
427,17,14,2,1,0.9461
427,17,15,2,0,0.9461
427,18,1,3,0,0.398
427,18,2,3,1,0.398
427,18,3,3,0,0.398
427,18,4,3,0,0.398
427,18,5,4,0,0.4216
427,18,6,4,1,0.4216
427,18,7,4,0,0.4216
427,18,8,2,1,0.121
427,18,9,2,1,0.121
427,18,10,2,1,0.121
427,18,11,2,1,0.121
427,18,12,2,0,0.121
427,18,13,2,1,0.121
427,18,14,2,0,0.121
427,18,15,2,0,0.121
427,19,1,3,0,0.5602
427,19,2,3,0,0.5602
427,19,3,3,0,0.5602
427,19,4,4,0,0.0978
427,19,5,4,1,0.0978
427,19,6,4,1,0.0978
427,19,7,4,0,0.0978
427,19,8,4,1,0.0978
427,19,9,4,1,0.0978
427,19,10,4,1,0.0978
427,19,11,4,0,0.0978
427,19,12,4,0,0.0978
427,19,13,4,1,0.0978
427,19,14,4,0,0.0978
427,19,15,4,0,0.0978
427,20,1,3,1,0.8425
427,20,2,3,1,0.8425
427,20,3,3,1,0.8425
427,20,4,3,1,0.8425
427,20,5,3,0,0.8425
427,20,6,3,1,0.8425
427,20,7,3,1,0.8425
427,20,8,3,1,0.8425
427,20,9,3,1,0.8425
427,20,10,3,1,0.8425
427,20,11,3,1,0.8425
427,20,12,3,1,0.8425
427,20,13,3,1,0.8425
427,20,14,3,1,0.8425
427,20,15,3,1,0.8425
428,1,1,1,1,0.5613
428,1,2,3,0,0.4699
428,1,3,2,0,0.6017
428,1,4,4,0,0.5235
