participant,quarter,session,problem,presentationOrder,burstPoint,nPumps,burst
477,F2025,1,4,4.0,8,3,0
477,F2025,1,5,13.0,7,3,0
477,F2025,1,6,6.0,6,4,0
477,F2025,1,7,14.0,6,3,0
477,F2025,1,8,2.0,5,2,0
477,F2025,1,9,17.0,5,3,0
477,F2025,1,10,9.0,5,2,0
477,F2025,1,11,12.0,5,4,0
477,F2025,1,12,3.0,4,4,1
477,F2025,1,13,10.0,4,2,0
477,F2025,1,14,19.0,3,3,1
477,F2025,1,15,11.0,3,3,1
477,F2025,1,16,8.0,2,2,1
477,F2025,1,17,18.0,2,2,1
477,F2025,1,18,16.0,1,1,1
477,F2025,1,19,1.0,1,1,1
477,F2025,1,20,7.0,1,1,1
181,F2025,1,1,2.0,11,4,0
181,F2025,1,2,8.0,9,3,0
181,F2025,1,3,9.0,8,3,0
181,F2025,1,4,13.0,8,2,0
181,F2025,1,5,12.0,7,3,0
181,F2025,1,6,14.0,6,2,0
181,F2025,1,7,3.0,6,3,0
181,F2025,1,8,19.0,5,5,1
181,F2025,1,9,18.0,5,3,0
181,F2025,1,10,7.0,5,5,1
181,F2025,1,11,20.0,5,3,0
181,F2025,1,12,5.0,4,4,1
181,F2025,1,13,10.0,4,4,1
181,F2025,1,14,17.0,3,2,0
181,F2025,1,15,16.0,3,3,1
181,F2025,1,16,4.0,2,2,1
181,F2025,1,17,11.0,2,2,1
181,F2025,1,18,6.0,1,1,1
181,F2025,1,19,1.0,1,1,1
181,F2025,1,20,15.0,1,1,1
521,F2025,1,1,4.0,11,3,0
521,F2025,1,2,3.0,9,2,0
521,F2025,1,3,8.0,8,4,0
521,F2025,1,4,2.0,8,3,0
521,F2025,1,5,10.0,7,4,0
521,F2025,1,6,15.0,6,2,0
521,F2025,1,7,1.0,6,2,0
521,F2025,1,8,16.0,5,2,0
521,F2025,1,9,14.0,5,3,0
521,F2025,1,10,7.0,5,4,0
521,F2025,1,11,12.0,5,2,0
521,F2025,1,12,9.0,4,3,0
521,F2025,1,13,5.0,4,3,0
521,F2025,1,14,6.0,3,3,1
521,F2025,1,15,19.0,3,2,0
521,F2025,1,16,11.0,2,2,1
521,F2025,1,17,18.0,2,2,1
521,F2025,1,18,13.0,1,1,1
521,F2025,1,19,17.0,1,1,1
521,F2025,1,20,20.0,1,1,1
456,F2025,1,1,16.0,11,3,0
456,F2025,1,2,6.0,9,4,0
456,F2025,1,3,9.0,8,4,0
456,F2025,1,4,18.0,8,2,0
456,F2025,1,5,20.0,7,3,0
456,F2025,1,6,5.0,6,3,0
456,F2025,1,7,4.0,6,3,0
456,F2025,1,8,11.0,5,3,0
456,F2025,1,9,14.0,5,2,0
456,F2025,1,10,10.0,5,2,0
456,F2025,1,11,19.0,5,3,0
456,F2025,1,12,8.0,4,3,0
456,F2025,1,13,12.0,4,2,0
456,F2025,1,14,17.0,3,3,1
456,F2025,1,15,13.0,3,3,1
456,F2025,1,16,1.0,2,2,1
456,F2025,1,17,2.0,2,2,1
456,F2025,1,18,7.0,1,1,1
456,F2025,1,19,3.0,1,1,1
456,F2025,1,20,15.0,1,1,1
361,F2025,1,1,9.0,11,3,0
361,F2025,1,2,17.0,9,0,0
361,F2025,1,3,19.0,8,3,0
361,F2025,1,4,11.0,8,3,0
361,F2025,1,5,14.0,7,3,0
361,F2025,1,6,3.0,6,3,0
361,F2025,1,7,12.0,6,3,0
361,F2025,1,8,20.0,5,3,0
361,F2025,1,9,16.0,5,5,1
361,F2025,1,10,10.0,5,4,0
361,F2025,1,11,15.0,5,1,0
361,F2025,1,12,1.0,4,4,1
361,F2025,1,13,6.0,4,4,1
361,F2025,1,14,8.0,3,3,1
361,F2025,1,15,5.0,3,3,1
361,F2025,1,16,13.0,2,0,0
361,F2025,1,17,2.0,2,2,1
361,F2025,1,18,7.0,1,1,1
361,F2025,1,19,4.0,1,1,1
361,F2025,1,20,18.0,1,1,1
241,F2025,1,1,4.0,11,2,0
241,F2025,1,2,20.0,9,3,0
241,F2025,1,3,19.0,8,3,0
241,F2025,1,4,8.0,8,4,0
241,F2025,1,5,9.0,7,3,0
241,F2025,1,6,18.0,6,3,0
241,F2025,1,7,13.0,6,4,0
241,F2025,1,8,5.0,5,2,0
241,F2025,1,9,16.0,5,3,0
241,F2025,1,10,3.0,5,3,0
241,F2025,1,11,6.0,5,3,0
241,F2025,1,12,7.0,4,4,1
241,F2025,1,13,17.0,4,4,1
241,F2025,1,14,1.0,3,3,1
241,F2025,1,15,11.0,3,3,1
241,F2025,1,16,12.0,2,2,1
241,F2025,1,17,2.0,2,2,1
241,F2025,1,18,15.0,1,1,1
241,F2025,1,19,10.0,1,1,1
241,F2025,1,20,14.0,1,1,1
188,F2025,1,1,15.0,11,5,0
188,F2025,1,2,8.0,9,0,0
188,F2025,1,3,5.0,8,4,0
188,F2025,1,4,7.0,8,3,0
188,F2025,1,5,4.0,7,3,0
188,F2025,1,6,1.0,6,2,0
188,F2025,1,7,14.0,6,4,0
188,F2025,1,8,18.0,5,2,0
188,F2025,1,9,10.0,5,3,0
188,F2025,1,10,12.0,5,3,0
188,F2025,1,11,20.0,5,4,0
188,F2025,1,12,11.0,4,4,1
188,F2025,1,13,3.0,4,4,1
188,F2025,1,14,17.0,3,3,1
188,F2025,1,15,16.0,3,3,1
188,F2025,1,16,19.0,2,2,1
188,F2025,1,17,13.0,2,2,1
188,F2025,1,18,9.0,1,1,1
188,F2025,1,19,2.0,1,1,1
188,F2025,1,20,6.0,1,1,1
286,F2025,1,1,10.0,11,11,1
286,F2025,1,2,4.0,9,5,0
286,F2025,1,3,1.0,8,6,0
286,F2025,1,4,13.0,8,7,0
286,F2025,1,5,12.0,7,4,0
286,F2025,1,6,14.0,6,3,0
286,F2025,1,7,7.0,6,5,0
286,F2025,1,8,11.0,5,4,0
286,F2025,1,9,5.0,5,5,1
286,F2025,1,10,16.0,5,4,0
286,F2025,1,11,2.0,5,5,1
286,F2025,1,12,6.0,4,4,1
286,F2025,1,13,3.0,4,4,1
286,F2025,1,14,19.0,3,3,1
286,F2025,1,15,9.0,3,3,1
286,F2025,1,16,17.0,2,2,1
286,F2025,1,17,20.0,2,2,1
286,F2025,1,18,8.0,1,1,1
286,F2025,1,19,15.0,1,1,1
286,F2025,1,20,18.0,1,1,1
470,F2025,1,1,10.0,11,5,0
470,F2025,1,2,2.0,9,4,0
470,F2025,1,3,4.0,8,6,0
470,F2025,1,4,3.0,8,5,0
470,F2025,1,5,12.0,7,4,0
470,F2025,1,6,16.0,6,3,0
470,F2025,1,7,18.0,6,4,0
470,F2025,1,8,8.0,5,4,0
470,F2025,1,9,1.0,5,4,0
470,F2025,1,10,20.0,5,3,0
470,F2025,1,11,9.0,5,5,1
470,F2025,1,12,13.0,4,4,1
470,F2025,1,13,17.0,4,4,1
470,F2025,1,14,5.0,3,3,1
470,F2025,1,15,11.0,3,3,1
470,F2025,1,16,6.0,2,2,1
470,F2025,1,17,14.0,2,2,1
470,F2025,1,18,15.0,1,1,1
470,F2025,1,19,7.0,1,1,1
470,F2025,1,20,19.0,1,1,1
16,F2025,1,1,6.0,11,3,0
16,F2025,1,2,16.0,9,4,0
16,F2025,1,3,10.0,8,6,0
16,F2025,1,4,8.0,8,5,0
16,F2025,1,5,11.0,7,3,0
16,F2025,1,6,3.0,6,2,0
16,F2025,1,7,14.0,6,5,0
16,F2025,1,8,1.0,5,5,1
16,F2025,1,9,13.0,5,3,0
16,F2025,1,10,20.0,5,4,0
16,F2025,1,11,4.0,5,2,0
16,F2025,1,12,17.0,4,3,0
16,F2025,1,13,19.0,4,4,1
16,F2025,1,14,5.0,3,3,1
16,F2025,1,15,7.0,3,3,1
16,F2025,1,16,15.0,2,2,1
16,F2025,1,17,12.0,2,2,1
16,F2025,1,18,18.0,1,1,1
16,F2025,1,19,9.0,1,1,1
16,F2025,1,20,2.0,1,1,1
355,F2025,1,1,17.0,11,4,0
355,F2025,1,2,12.0,9,5,0
355,F2025,1,3,19.0,8,4,0
355,F2025,1,4,1.0,8,4,0
355,F2025,1,5,6.0,7,4,0
355,F2025,1,6,14.0,6,5,0
355,F2025,1,7,9.0,6,4,0
355,F2025,1,8,15.0,5,5,1
355,F2025,1,9,4.0,5,4,0
355,F2025,1,10,2.0,5,4,0
355,F2025,1,11,3.0,5,5,1
355,F2025,1,12,18.0,4,3,0
355,F2025,1,13,5.0,4,4,1
355,F2025,1,14,13.0,3,3,1
355,F2025,1,15,20.0,3,3,1
355,F2025,1,16,16.0,2,2,1
355,F2025,1,17,7.0,2,2,1
355,F2025,1,18,10.0,1,1,1
355,F2025,1,19,8.0,1,1,1
355,F2025,1,20,11.0,1,1,1
257,F2025,1,1,8.0,11,4,0
257,F2025,1,2,3.0,9,4,0
257,F2025,1,3,7.0,8,3,0
257,F2025,1,4,11.0,8,3,0
257,F2025,1,5,5.0,7,7,1
257,F2025,1,6,14.0,6,2,0
257,F2025,1,7,20.0,6,5,0
257,F2025,1,8,16.0,5,3,0
257,F2025,1,9,19.0,5,2,0
257,F2025,1,10,6.0,5,4,0
257,F2025,1,11,17.0,5,4,0
257,F2025,1,12,9.0,4,3,0
257,F2025,1,13,15.0,4,3,0
257,F2025,1,14,13.0,3,3,1
257,F2025,1,15,12.0,3,2,0
257,F2025,1,16,1.0,2,2,1
257,F2025,1,17,18.0,2,2,1
257,F2025,1,18,4.0,1,1,1
257,F2025,1,19,2.0,1,1,1
257,F2025,1,20,10.0,1,1,1
334,F2025,1,1,11.0,11,2,0
334,F2025,1,2,14.0,9,1,0
334,F2025,1,3,4.0,8,2,0
334,F2025,1,4,18.0,8,1,0
334,F2025,1,5,15.0,7,2,0
334,F2025,1,6,2.0,6,2,0
334,F2025,1,7,17.0,6,2,0
334,F2025,1,8,8.0,5,2,0
334,F2025,1,9,20.0,5,2,0
334,F2025,1,10,16.0,5,2,0
334,F2025,1,11,10.0,5,1,0
334,F2025,1,12,19.0,4,2,0
334,F2025,1,13,6.0,4,2,0
334,F2025,1,14,5.0,3,1,0
334,F2025,1,15,3.0,3,2,0
334,F2025,1,16,1.0,2,2,1
334,F2025,1,17,7.0,2,1,0
334,F2025,1,18,12.0,1,1,1
334,F2025,1,19,13.0,1,1,1
334,F2025,1,20,9.0,1,1,1
409,F2025,1,1,3.0,11,11,1
409,F2025,1,2,18.0,9,4,0
409,F2025,1,3,19.0,8,4,0
409,F2025,1,4,6.0,8,3,0
409,F2025,1,5,12.0,7,5,0
409,F2025,1,6,11.0,6,3,0
409,F2025,1,7,5.0,6,4,0
409,F2025,1,8,1.0,5,3,0
409,F2025,1,9,10.0,5,4,0
409,F2025,1,10,8.0,5,5,1
409,F2025,1,11,17.0,5,4,0
409,F2025,1,12,13.0,4,2,0
409,F2025,1,13,7.0,4,4,1
409,F2025,1,14,9.0,3,3,1
409,F2025,1,15,2.0,3,3,1
409,F2025,1,16,20.0,2,2,1
409,F2025,1,17,15.0,2,2,1
409,F2025,1,18,14.0,1,1,1
409,F2025,1,19,16.0,1,1,1
409,F2025,1,20,4.0,1,1,1
469,F2025,1,1,7.0,11,3,0
469,F2025,1,2,3.0,9,2,0
469,F2025,1,3,8.0,8,5,0
469,F2025,1,4,14.0,8,2,0
469,F2025,1,5,1.0,7,3,0
469,F2025,1,6,16.0,6,4,0
469,F2025,1,7,15.0,6,3,0
469,F2025,1,8,17.0,5,5,1
469,F2025,1,9,4.0,5,5,1
469,F2025,1,10,11.0,5,2,0
469,F2025,1,11,12.0,5,4,0
469,F2025,1,12,5.0,4,2,0
469,F2025,1,13,9.0,4,3,0
469,F2025,1,14,20.0,3,3,1
469,F2025,1,15,18.0,3,3,1
469,F2025,1,16,19.0,2,2,1
469,F2025,1,17,2.0,2,2,1
469,F2025,1,18,13.0,1,1,1
469,F2025,1,19,6.0,1,0,0
469,F2025,1,20,10.0,1,1,1
132,F2025,1,1,12.0,11,1,0
132,F2025,1,2,14.0,9,5,0
132,F2025,1,3,18.0,8,4,0
132,F2025,1,4,4.0,8,2,0
132,F2025,1,5,15.0,7,4,0
132,F2025,1,6,1.0,6,4,0
132,F2025,1,7,3.0,6,4,0
132,F2025,1,8,19.0,5,5,1
132,F2025,1,9,5.0,5,5,1
132,F2025,1,10,2.0,5,4,0
132,F2025,1,11,7.0,5,4,0
132,F2025,1,12,9.0,4,4,1
132,F2025,1,13,16.0,4,3,0
132,F2025,1,14,6.0,3,3,1
132,F2025,1,15,10.0,3,3,1
132,F2025,1,16,11.0,2,2,1
132,F2025,1,17,17.0,2,2,1
132,F2025,1,18,8.0,1,1,1
132,F2025,1,19,20.0,1,1,1
132,F2025,1,20,13.0,1,1,1
406,F2025,1,1,5.0,11,6,0
406,F2025,1,2,20.0,9,7,0
406,F2025,1,3,4.0,8,4,0
406,F2025,1,4,11.0,8,5,0
406,F2025,1,5,6.0,7,3,0
406,F2025,1,6,3.0,6,6,1
406,F2025,1,7,17.0,6,6,1
406,F2025,1,8,7.0,5,5,1
406,F2025,1,9,9.0,5,4,0
406,F2025,1,10,1.0,5,5,1
406,F2025,1,11,12.0,5,5,1
406,F2025,1,12,18.0,4,4,1
406,F2025,1,13,13.0,4,4,1
406,F2025,1,14,10.0,3,3,1
406,F2025,1,15,8.0,3,3,1
406,F2025,1,16,14.0,2,2,1
406,F2025,1,17,19.0,2,2,1
406,F2025,1,18,2.0,1,1,1
406,F2025,1,19,15.0,1,1,1
406,F2025,1,20,16.0,1,1,1
155,F2025,1,1,15.0,11,4,0
155,F2025,1,2,5.0,9,3,0
155,F2025,1,3,6.0,8,4,0
155,F2025,1,4,4.0,8,4,0
155,F2025,1,5,10.0,7,3,0
155,F2025,1,6,9.0,6,5,0
155,F2025,1,7,17.0,6,5,0
155,F2025,1,8,8.0,5,4,0
155,F2025,1,9,19.0,5,5,1
155,F2025,1,10,12.0,5,5,1
155,F2025,1,11,7.0,5,5,1
155,F2025,1,12,2.0,4,4,1
155,F2025,1,13,11.0,4,4,1
155,F2025,1,14,14.0,3,3,1
155,F2025,1,15,20.0,3,3,1
155,F2025,1,16,18.0,2,2,1
155,F2025,1,17,13.0,2,2,1
155,F2025,1,18,3.0,1,1,1
155,F2025,1,19,16.0,1,1,1
155,F2025,1,20,1.0,1,1,1
262,F2025,1,1,8.0,11,2,0
262,F2025,1,2,11.0,9,3,0
262,F2025,1,3,19.0,8,6,0
262,F2025,1,4,17.0,8,3,0
262,F2025,1,5,4.0,7,3,0
262,F2025,1,6,20.0,6,4,0
262,F2025,1,7,14.0,6,4,0
262,F2025,1,8,6.0,5,3,0
262,F2025,1,9,15.0,5,3,0
262,F2025,1,10,9.0,5,3,0
262,F2025,1,11,3.0,5,5,1
262,F2025,1,12,5.0,4,4,1
262,F2025,1,13,7.0,4,3,0
262,F2025,1,14,12.0,3,3,1
262,F2025,1,15,13.0,3,3,1
262,F2025,1,16,16.0,2,2,1
262,F2025,1,17,10.0,2,2,1
262,F2025,1,18,2.0,1,1,1
262,F2025,1,19,1.0,1,1,1
262,F2025,1,20,18.0,1,1,1
125,F2025,1,1,5.0,11,2,0
125,F2025,1,2,16.0,9,5,0
125,F2025,1,3,7.0,8,0,0
125,F2025,1,4,8.0,8,2,0
125,F2025,1,5,12.0,7,2,0
125,F2025,1,6,3.0,6,3,0
125,F2025,1,7,11.0,6,3,0
125,F2025,1,8,2.0,5,5,1
125,F2025,1,9,18.0,5,2,0
125,F2025,1,10,19.0,5,3,0
125,F2025,1,11,10.0,5,2,0
125,F2025,1,12,13.0,4,4,1
125,F2025,1,13,20.0,4,4,1
125,F2025,1,14,9.0,3,2,0
125,F2025,1,15,17.0,3,2,0
125,F2025,1,16,4.0,2,2,1
125,F2025,1,17,14.0,2,2,1
125,F2025,1,18,15.0,1,1,1
125,F2025,1,19,1.0,1,1,1
125,F2025,1,20,6.0,1,1,1
229,F2025,1,1,6.0,11,4,0
229,F2025,1,2,12.0,9,2,0
229,F2025,1,3,20.0,8,5,0
229,F2025,1,4,15.0,8,3,0
229,F2025,1,5,3.0,7,4,0
229,F2025,1,6,9.0,6,3,0
229,F2025,1,7,17.0,6,2,0
229,F2025,1,8,2.0,5,3,0
229,F2025,1,9,18.0,5,5,1
229,F2025,1,10,10.0,5,1,0
229,F2025,1,11,14.0,5,2,0
229,F2025,1,12,11.0,4,4,1
229,F2025,1,13,16.0,4,4,1
229,F2025,1,14,5.0,3,3,1
229,F2025,1,15,13.0,3,2,0
229,F2025,1,16,7.0,2,2,1
229,F2025,1,17,19.0,2,2,1
229,F2025,1,18,8.0,1,1,1
229,F2025,1,19,4.0,1,1,1
229,F2025,1,20,1.0,1,1,1
381,F2025,1,1,16.0,11,4,0
381,F2025,1,2,4.0,9,5,0
381,F2025,1,3,13.0,8,5,0
381,F2025,1,4,1.0,8,4,0
381,F2025,1,5,9.0,7,7,1
381,F2025,1,6,7.0,6,4,0
381,F2025,1,7,10.0,6,4,0
381,F2025,1,8,17.0,5,4,0
381,F2025,1,9,19.0,5,5,1
381,F2025,1,10,18.0,5,5,1
381,F2025,1,11,11.0,5,4,0
381,F2025,1,12,6.0,4,3,0
381,F2025,1,13,15.0,4,4,1
381,F2025,1,14,12.0,3,3,1
381,F2025,1,15,8.0,3,3,1
381,F2025,1,16,2.0,2,2,1
381,F2025,1,17,14.0,2,2,1
381,F2025,1,18,3.0,1,1,1
381,F2025,1,19,20.0,1,1,1
381,F2025,1,20,5.0,1,1,1
163,F2025,1,1,9.0,11,4,0
163,F2025,1,2,16.0,9,5,0
163,F2025,1,3,18.0,8,4,0
163,F2025,1,4,19.0,8,3,0
163,F2025,1,5,15.0,7,7,1
163,F2025,1,6,6.0,6,2,0
163,F2025,1,7,3.0,6,4,0
163,F2025,1,8,2.0,5,5,1
163,F2025,1,9,5.0,5,3,0
163,F2025,1,10,10.0,5,5,1
163,F2025,1,11,8.0,5,5,1
163,F2025,1,12,7.0,4,4,1
163,F2025,1,13,11.0,4,4,1
163,F2025,1,14,13.0,3,3,1
163,F2025,1,15,1.0,3,3,1
163,F2025,1,16,12.0,2,2,1
163,F2025,1,17,17.0,2,2,1
163,F2025,1,18,14.0,1,1,1
163,F2025,1,19,4.0,1,1,1
163,F2025,1,20,20.0,1,1,1
60,F2025,1,1,3.0,11,3,0
60,F2025,1,2,6.0,9,5,0
60,F2025,1,3,7.0,8,2,0
60,F2025,1,4,17.0,8,3,0
60,F2025,1,5,16.0,7,3,0
60,F2025,1,6,9.0,6,3,0
60,F2025,1,7,11.0,6,4,0
60,F2025,1,8,15.0,5,2,0
60,F2025,1,9,14.0,5,4,0
60,F2025,1,10,13.0,5,2,0
60,F2025,1,11,18.0,5,5,1
60,F2025,1,12,10.0,4,2,0
60,F2025,1,13,4.0,4,3,0
60,F2025,1,14,5.0,3,3,1
60,F2025,1,15,2.0,3,3,1
60,F2025,1,16,1.0,2,2,1
60,F2025,1,17,19.0,2,2,1
60,F2025,1,18,8.0,1,1,1
60,F2025,1,19,20.0,1,1,1
60,F2025,1,20,12.0,1,1,1
439,F2025,1,1,14.0,11,2,0
439,F2025,1,2,7.0,9,0,0
439,F2025,1,3,8.0,8,1,0
439,F2025,1,4,16.0,8,1,0
439,F2025,1,5,12.0,7,2,0
439,F2025,1,6,2.0,6,3,0
439,F2025,1,7,6.0,6,0,0
439,F2025,1,8,18.0,5,3,0
439,F2025,1,9,11.0,5,0,0
439,F2025,1,10,15.0,5,0,0
439,F2025,1,11,10.0,5,2,0
439,F2025,1,12,3.0,4,1,0
439,F2025,1,13,1.0,4,1,0
439,F2025,1,14,19.0,3,2,0
439,F2025,1,15,5.0,3,0,0
439,F2025,1,16,20.0,2,2,1
439,F2025,1,17,17.0,2,2,1
439,F2025,1,18,13.0,1,1,1
439,F2025,1,19,4.0,1,0,0
439,F2025,1,20,9.0,1,1,1
202,F2025,1,1,5.0,11,4,0
202,F2025,1,2,8.0,9,3,0
202,F2025,1,3,17.0,8,5,0
202,F2025,1,4,1.0,8,3,0
202,F2025,1,5,16.0,7,7,1
202,F2025,1,6,14.0,6,5,0
202,F2025,1,7,13.0,6,4,0
202,F2025,1,8,11.0,5,5,1
202,F2025,1,9,6.0,5,4,0
202,F2025,1,10,12.0,5,4,0
202,F2025,1,11,3.0,5,4,0
202,F2025,1,12,7.0,4,4,1
202,F2025,1,13,19.0,4,4,1
202,F2025,1,14,20.0,3,3,1
202,F2025,1,15,18.0,3,3,1
202,F2025,1,16,15.0,2,2,1
202,F2025,1,17,4.0,2,2,1
202,F2025,1,18,9.0,1,1,1
202,F2025,1,19,2.0,1,1,1
202,F2025,1,20,10.0,1,1,1
320,F2025,1,1,14.0,11,4,0
320,F2025,1,2,10.0,9,5,0
320,F2025,1,3,13.0,8,3,0
320,F2025,1,4,12.0,8,4,0
320,F2025,1,5,9.0,7,4,0
320,F2025,1,6,20.0,6,3,0
320,F2025,1,7,6.0,6,4,0
320,F2025,1,8,8.0,5,4,0
320,F2025,1,9,18.0,5,4,0
320,F2025,1,10,2.0,5,3,0
320,F2025,1,11,3.0,5,5,1
320,F2025,1,12,16.0,4,3,0
320,F2025,1,13,1.0,4,4,1
320,F2025,1,14,4.0,3,3,1
320,F2025,1,15,19.0,3,3,1
320,F2025,1,16,11.0,2,2,1
320,F2025,1,17,5.0,2,2,1
320,F2025,1,18,15.0,1,1,1
320,F2025,1,19,17.0,1,1,1
320,F2025,1,20,7.0,1,1,1
119,F2025,1,1,18.0,11,3,0
119,F2025,1,2,5.0,9,2,0
119,F2025,1,3,10.0,8,4,0
119,F2025,1,4,13.0,8,3,0
119,F2025,1,5,12.0,7,1,0
119,F2025,1,6,14.0,6,3,0
119,F2025,1,7,1.0,6,6,1
119,F2025,1,8,11.0,5,3,0
119,F2025,1,9,9.0,5,5,1
119,F2025,1,10,20.0,5,3,0
119,F2025,1,11,6.0,5,4,0
119,F2025,1,12,19.0,4,1,0
119,F2025,1,13,15.0,4,3,0
119,F2025,1,14,2.0,3,3,1
119,F2025,1,15,7.0,3,2,0
119,F2025,1,16,16.0,2,2,1
119,F2025,1,17,4.0,2,2,1
119,F2025,1,18,17.0,1,1,1
119,F2025,1,19,3.0,1,1,1
119,F2025,1,20,8.0,1,1,1
371,F2025,1,1,4.0,11,4,0
371,F2025,1,2,2.0,9,7,0
371,F2025,1,3,14.0,8,6,0
371,F2025,1,4,8.0,8,8,1
371,F2025,1,5,3.0,7,3,0
371,F2025,1,6,6.0,6,2,0
371,F2025,1,7,13.0,6,0,0
371,F2025,1,8,19.0,5,5,1
371,F2025,1,9,18.0,5,3,0
371,F2025,1,10,17.0,5,0,0
371,F2025,1,11,20.0,5,4,0
371,F2025,1,12,5.0,4,4,1
371,F2025,1,13,1.0,4,4,1
371,F2025,1,14,11.0,3,3,1
371,F2025,1,15,15.0,3,3,1
371,F2025,1,16,7.0,2,2,1
371,F2025,1,17,9.0,2,2,1
371,F2025,1,18,12.0,1,1,1
371,F2025,1,19,16.0,1,1,1
371,F2025,1,20,10.0,1,0,0
273,F2025,1,1,13.0,11,3,0
273,F2025,1,2,14.0,9,3,0
273,F2025,1,3,2.0,8,3,0
273,F2025,1,4,18.0,8,4,0
273,F2025,1,5,12.0,7,3,0
273,F2025,1,6,9.0,6,3,0
273,F2025,1,7,5.0,6,3,0
273,F2025,1,8,3.0,5,5,1
273,F2025,1,9,6.0,5,4,0
273,F2025,1,10,11.0,5,4,0
273,F2025,1,11,10.0,5,4,0
273,F2025,1,12,15.0,4,3,0
273,F2025,1,13,17.0,4,4,1
273,F2025,1,14,19.0,3,3,1
273,F2025,1,15,20.0,3,3,1
273,F2025,1,16,16.0,2,2,1
273,F2025,1,17,7.0,2,2,1
273,F2025,1,18,4.0,1,1,1
273,F2025,1,19,8.0,1,1,1
273,F2025,1,20,1.0,1,1,1
234,F2025,1,1,10.0,11,4,0
234,F2025,1,2,15.0,9,4,0
234,F2025,1,3,13.0,8,7,0
234,F2025,1,4,16.0,8,4,0
234,F2025,1,5,19.0,7,2,0
234,F2025,1,6,2.0,6,6,1
234,F2025,1,7,7.0,6,4,0
234,F2025,1,8,1.0,5,5,1
234,F2025,1,9,3.0,5,4,0
234,F2025,1,10,8.0,5,3,0
234,F2025,1,11,18.0,5,5,1
234,F2025,1,12,17.0,4,3,0
234,F2025,1,13,14.0,4,2,0
234,F2025,1,14,12.0,3,0,0
234,F2025,1,15,9.0,3,3,1
234,F2025,1,16,6.0,2,2,1
234,F2025,1,17,5.0,2,2,1
234,F2025,1,18,11.0,1,1,1
234,F2025,1,19,20.0,1,1,1
234,F2025,1,20,4.0,1,1,1
398,F2025,1,1,15.0,11,3,0
398,F2025,1,2,13.0,9,3,0
398,F2025,1,3,1.0,8,3,0
398,F2025,1,4,4.0,8,3,0
398,F2025,1,5,7.0,7,3,0
398,F2025,1,6,2.0,6,3,0
398,F2025,1,7,18.0,6,3,0
398,F2025,1,8,5.0,5,3,0
398,F2025,1,9,16.0,5,3,0
398,F2025,1,10,3.0,5,3,0
398,F2025,1,11,6.0,5,3,0
398,F2025,1,12,9.0,4,3,0
398,F2025,1,13,10.0,4,4,1
398,F2025,1,14,12.0,3,3,1
398,F2025,1,15,14.0,3,3,1
398,F2025,1,16,8.0,2,2,1
398,F2025,1,17,20.0,2,2,1
398,F2025,1,18,17.0,1,1,1
398,F2025,1,19,19.0,1,1,1
398,F2025,1,20,11.0,1,1,1
49,F2025,1,1,7.0,11,5,0
49,F2025,1,2,8.0,9,5,0
49,F2025,1,3,1.0,8,5,0
49,F2025,1,4,20.0,8,3,0
49,F2025,1,5,16.0,7,7,1
49,F2025,1,6,12.0,6,4,0
49,F2025,1,7,6.0,6,4,0
49,F2025,1,8,19.0,5,4,0
49,F2025,1,9,17.0,5,3,0
49,F2025,1,10,10.0,5,3,0
49,F2025,1,11,2.0,5,1,0
49,F2025,1,12,3.0,4,3,0
49,F2025,1,13,15.0,4,3,0
49,F2025,1,14,4.0,3,3,1
49,F2025,1,15,18.0,3,3,1
49,F2025,1,16,14.0,2,2,1
49,F2025,1,17,11.0,2,2,1
49,F2025,1,18,5.0,1,1,1
49,F2025,1,19,9.0,1,1,1
49,F2025,1,20,13.0,1,1,1
405,F2025,1,1,1.0,11,2,0
405,F2025,1,2,9.0,9,0,0
405,F2025,1,3,15.0,8,2,0
405,F2025,1,4,18.0,8,2,0
405,F2025,1,5,14.0,7,2,0
405,F2025,1,6,11.0,6,2,0
405,F2025,1,7,2.0,6,1,0
405,F2025,1,8,10.0,5,2,0
405,F2025,1,9,6.0,5,1,0
405,F2025,1,10,19.0,5,1,0
405,F2025,1,11,3.0,5,1,0
405,F2025,1,12,8.0,4,1,0
405,F2025,1,13,20.0,4,1,0
405,F2025,1,14,17.0,3,2,0
405,F2025,1,15,12.0,3,1,0
405,F2025,1,16,13.0,2,2,1
405,F2025,1,17,5.0,2,2,1
405,F2025,1,18,16.0,1,1,1
405,F2025,1,19,7.0,1,1,1
405,F2025,1,20,4.0,1,1,1
410,F2025,1,1,6.0,11,3,0
410,F2025,1,2,13.0,9,4,0
410,F2025,1,3,16.0,8,5,0
410,F2025,1,4,1.0,8,4,0
410,F2025,1,5,11.0,7,5,0
410,F2025,1,6,17.0,6,3,0
410,F2025,1,7,12.0,6,4,0
410,F2025,1,8,14.0,5,4,0
410,F2025,1,9,4.0,5,5,1
410,F2025,1,10,18.0,5,4,0
410,F2025,1,11,7.0,5,4,0
410,F2025,1,12,15.0,4,3,0
410,F2025,1,13,20.0,4,4,1
410,F2025,1,14,3.0,3,3,1
410,F2025,1,15,9.0,3,3,1
410,F2025,1,16,2.0,2,2,1
410,F2025,1,17,19.0,2,2,1
410,F2025,1,18,10.0,1,1,1
410,F2025,1,19,8.0,1,1,1
410,F2025,1,20,5.0,1,1,1
420,F2025,1,1,6.0,11,3,0
